episode,mode,total_reward,avg_runtime,avg_cost,avg_quality
1,train_rl,3.727605893877357,23.349153250607667,23.253720789417667,0.9785355489755982
2,train_rl,3.472956012917075,27.60587671852507,26.14916886442156,0.9633664304981482
3,train_rl,3.6545599910930733,25.572778533245174,23.14091139650764,0.9744804478673788
4,train_rl,3.4668394756794276,29.17851273901445,26.618569116527972,0.9723533044135977
5,train_rl,3.616019969433485,24.50331285268317,26.327240160433213,0.9773567589522789
6,train_rl,3.736986889123956,22.286841335069134,22.967525245419232,0.9736692107272329
7,train_rl,3.5000348425166337,29.61973776771032,26.26378342770814,0.979424574480419
8,train_rl,3.5789403965581785,26.25738121748254,26.2334058243414,0.9782420145207554
9,train_rl,3.7130701201917438,20.972482980653176,23.21316108087338,0.9635422443459815
10,train_rl,3.468127562393285,28.984495481041694,28.383277531321777,0.9804643775404743
11,train_rl,3.4648186803703642,30.803208008514577,26.811240366642192,0.9810359779498565
12,train_rl,3.693075565201222,22.065390159763673,25.38596763638789,0.9758719020210023
13,train_rl,3.5430742113154707,31.124735482707013,23.63685968059111,0.9824228180795848
14,train_rl,3.593766962479493,27.31755770517657,23.51656985451636,0.9729240302943631
15,train_rl,3.7583308910981836,20.947819239523735,23.577964358084632,0.9742950962076785
16,train_rl,3.6192540864057303,24.62492345206045,22.89375793075926,0.9614442241952446
17,train_rl,3.6347439292733412,23.404688429610562,25.811665966049446,0.9730305578329684
18,train_rl,3.42120522404693,30.53404685789021,28.006540845790795,0.9769439833277911
19,train_rl,3.778250600104381,19.514513089170908,24.185981489736996,0.9741525929154156
20,train_rl,3.6560073428271944,27.425928598774505,22.447494482221295,0.9805685839704179
21,train_rl,3.6792410943075353,24.28871747367844,22.980366458468982,0.9721936385222442
22,train_rl,3.70128647930198,25.78595396309682,20.370286721297365,0.971038499282367
23,train_rl,3.7003357016351472,22.056750403537897,25.772893682821785,0.9792153607588279
24,train_rl,3.627891648359812,24.224022721479326,24.706860379626892,0.9702327451774936
25,train_rl,3.594576124945896,24.683944932228606,26.190182796807655,0.9732858636343604
26,train_rl,3.7016910547909827,24.569101091472618,20.705805018865433,0.9667127415098868
27,train_rl,3.4023117886340337,33.882351728664496,26.44232016100828,0.9820857171751705
28,train_rl,3.5609683770586287,27.77432407056711,25.672614162997167,0.979428366579547
29,train_rl,3.674262372880782,25.25201533549192,21.90075395859663,0.9706163210465991
30,train_rl,3.556456043730334,27.376790644945043,27.045137178632483,0.9834008478639544
31,train_rl,3.752902478461389,20.865077099526978,22.604956348702707,0.9679306629334261
32,train_rl,3.685583394027385,22.586721164767205,24.93600526968256,0.974730310977726
33,train_rl,3.586174188119112,26.620722955166844,26.249016108969375,0.9815835329445035
34,train_rl,3.640481908521355,26.96130927502952,24.166129178010777,0.9837335739694726
35,train_rl,3.322866833968531,35.69263056566824,27.52525976245833,0.980662818434339
36,train_rl,3.7002967824383655,23.87214612967821,22.005341223196474,0.9694467932520464
37,train_rl,3.680658882258781,24.996921701553454,23.371914023934956,0.9779759550791981
38,train_rl,3.787787255751523,19.616158450496435,21.720236120028297,0.9642394240029283
39,train_rl,3.4727890926428464,30.65230596617217,26.185322596114986,0.9787459613400051
