episode,mode,total_reward,avg_runtime,avg_cost,avg_quality
1,baseline,2.9938236478611704,36.1826588626891,35.459571958232644,0.9569758836768427
2,baseline,3.042051640342082,35.40360886897934,34.48785661291831,0.9578676554779045
3,baseline,2.99654154513144,36.799718128179286,35.713092729991004,0.9618723633171395
4,baseline,3.0474327659714713,34.52575480912682,35.84529646207742,0.9613418095503155
5,baseline,3.0296220391033173,35.250341551099595,35.33922892358789,0.9588722601941008
6,baseline,3.0142945882526364,35.25727427619133,36.67595550696696,0.9625250665663186
7,baseline,3.0594584302319907,35.07842984949145,34.92400950313175,0.9619038828095142
8,baseline,3.0130345306927397,34.717306991255256,36.82300160935445,0.9603084491415965
9,baseline,3.0498276646946882,34.33018388798617,35.78723959489405,0.9605526503533387
10,baseline,3.087576844675054,34.402966474937266,34.925198138835256,0.9641561920038735
11,baseline,3.110693387587836,32.95629336265203,34.46192413479101,0.9592297650047825
12,baseline,3.058847296162136,34.10866259742632,35.24219807897744,0.9585237626144458
13,baseline,3.0629488171266868,34.322477374871205,34.83875422360059,0.9583959214176965
14,baseline,3.0425626799949765,35.27985467509369,35.441677179956784,0.9621201952742476
15,baseline,3.028438139674804,33.90231156213261,36.371323018356705,0.9570558008374075
16,baseline,2.984663448132451,35.91111027232405,36.70076737778913,0.9599920778770562
17,baseline,3.1152011374326145,32.372841052092404,34.78172129640986,0.9588130392290342
18,baseline,3.040022370162446,34.31984035303027,35.559036147237215,0.9573988565338267
19,baseline,3.058460568055446,35.43027085684307,33.67638717168767,0.957225403753743
20,baseline,3.071278801567053,35.35747588003556,33.295839809816094,0.9575223387626689
