episode,mode,total_reward,avg_runtime,avg_cost,avg_quality
1,train_rl,3.342625436781269,28.798626128095417,27.564772350192232,0.950342079747692
2,train_rl,3.0529320618102944,35.55933339609865,34.33175849589911,0.9600418718220476
3,train_rl,3.481907021703803,23.464377322514636,28.15838253478417,0.9544952036272546
4,train_rl,3.1121120916909994,37.07183797217845,30.261156462084426,0.9590873905095142
5,train_rl,3.258612724715581,28.910436030046565,29.82036596009009,0.9453765548937995
6,train_rl,3.024471222737559,36.99084302926089,33.45376721825705,0.9571172957851015
7,train_rl,3.168202457067091,33.823767408368454,29.318353941024505,0.949351098160383
8,train_rl,3.1149134069261644,34.46652711581038,31.69235666196672,0.9537771002741184
9,train_rl,3.2787143905436933,30.76077290678765,29.25618733081423,0.955827679296748
10,train_rl,2.8394408275944407,42.167456157588546,36.21293229606236,0.9597901077871427
11,train_rl,3.1991430806627923,34.043007806939535,30.097174442309836,0.9605295273788054
12,train_rl,2.991860893063369,40.88478554373538,31.633126470313375,0.9609617386829177
13,train_rl,3.3858919552478897,28.697307122702465,28.044699923038024,0.9608884262782805
14,train_rl,3.3968547014399553,25.296358379720974,29.87422638819772,0.9552238641275845
15,train_rl,3.3588046710088824,29.364311691405213,27.35425727093899,0.9553537790134975
16,train_rl,3.240028171260946,32.314133790519634,30.10569074280142,0.9601047569187946
17,train_rl,3.2834577023703226,28.28624528989697,30.173532825232286,0.948990431049711
18,train_rl,3.060539518231233,33.41107002067663,36.14696160070774,0.9598980617531685
19,train_rl,3.307098770004949,29.968966217051577,27.984907838530916,0.9511891242789021
20,train_rl,3.2574593453203677,30.448921388381326,31.83344987845806,0.9629037253982705
21,train_rl,3.1441551266668215,32.74811371019005,31.171147064555235,0.9484273292070908
22,train_rl,3.2920358824564318,28.92989639820039,31.355265003426116,0.9598329834994189
23,train_rl,3.1228194473603463,35.317356654075155,31.224792416516685,0.9572746348250286
24,train_rl,3.3410392572485605,25.164294509782085,32.25759874585175,0.9553173177278813
25,train_rl,3.1513411848992257,33.00029164309615,32.678030747313855,0.9586598489318952
26,train_rl,3.334213852161581,31.37394613360197,28.05228153376129,0.9639739087691325
27,train_rl,3.152577891402642,32.958589677150776,31.549727024398344,0.9530571617882739
28,train_rl,3.120508330862398,35.91141141748701,29.770070439764964,0.9525090754587395
29,train_rl,3.212456764317538,32.19963310869944,29.621728734961938,0.9515981620818146
30,train_rl,3.123336316866517,35.39637240154691,31.956528378397614,0.9614317672730259
31,train_rl,3.1706041519366046,31.554193686781854,33.749415598157825,0.9606388768120194
32,train_rl,3.113544022263197,36.02735218404704,31.18272473806398,0.9587591890631945
33,train_rl,3.3206889334587295,26.88823694795014,29.507842945576517,0.9461181861593791
34,train_rl,3.200096346064429,31.510349630949825,31.2914673145184,0.9540283539402269
35,train_rl,3.471237971663137,22.93368037555634,27.447461063854643,0.9461533015296822
36,train_rl,3.263499014637245,30.943000463652986,29.511126846322178,0.9549704394773247
37,train_rl,3.342552319780432,29.55245928172342,29.16951456407641,0.9621203331850856
38,train_rl,3.377114387127406,28.91986284224552,26.47661039283427,0.9524052436008802
39,train_rl,3.1939047927324125,32.59449733396536,31.626505529152134,0.9598859728620699
